segment,time_s,elapsed_s,latitude_deg,longitude_deg,gps_alt_msl_m,gps_north_rel_m,gps_east_rel_m,gps_up_rel_m,ekf_north_rel_m,ekf_east_rel_m,ekf_up_rel_m,north_residual_m,east_residual_m,horizontal_residual_m,vertical_residual_m,gps_vel_n_m_s,gps_vel_e_m_s,gps_vel_d_m_s,eph_m,epv_m,satellites,fix_type
2,42.66427,2.501190000000001,37.5990287,108.8756061,1408.73,1.5344899872549167,10.73055018817291,-19.710000000000036,1.011269776792071,11.326712261203305,-19.835380286308816,0.5232202104628456,-0.5961620730303956,0.7932014913984234,0.12538028630877918,0.21900001168251038,8.26300048828125,13.908000946044922,1.7897276878356934,2.452677011489868,27,3
2,42.86132,2.6982399999999984,37.599029,108.8756262,1406.07,1.5678484659460423,12.501355268492679,-22.37000000000012,0.975170941085171,13.147954040563413,-22.13985731483067,0.5926775248608713,-0.6465987720707336,0.8771297626455217,-0.23014268516944725,-0.37800002098083496,9.347000122070312,11.585000991821289,1.7848100662231445,2.4542691707611084,27,3
2,43.063798,2.9007179999999977,37.599028000000004,108.8756466,1403.93,1.4566535395691416,14.29859027481561,-24.50999999999999,0.7987528999167841,14.971774867644648,-23.939235495652696,0.6579006396523575,-0.6731845928290383,0.9412814391442016,-0.5707645043472951,-1.1130000352859497,8.550000190734863,9.029000282287598,1.7809758186340332,2.4510838985443115,27,3
2,43.262731,3.0996510000000015,37.5990258,108.8756648,1402.27,1.2120246998423845,15.902005820419559,-26.170000000000073,0.5474143715283217,16.519976265341576,-25.27171689193902,0.6646103283140627,-0.6179704449220171,0.9075209966159693,-0.8982831080610545,-1.4640001058578491,7.516000270843506,7.3460001945495605,1.7787811756134033,2.4486923217773438,27,3
2,43.469689,3.3066090000000017,37.5990238,108.8756798,1400.94,0.9896348463812599,17.223502149719007,-27.5,0.2862435098655993,17.750217023096788,-26.33942927171347,0.7033913365156605,-0.5267148733777809,0.8787422432788007,-1.1605707282865296,-0.968000054359436,5.660000324249268,5.621000289916992,1.7782320976257324,2.44789457321167,27,3
2,43.663302,3.500222000000001,37.5990224,108.8756908,1399.84,0.8339619495950634,18.192599456676394,-28.600000000000136,0.06968768304074846,18.573255436663366,-27.163359891055517,0.764274266554315,-0.3806559799869724,0.8538232426076128,-1.4366401089446192,-0.9240000247955322,4.1010003089904785,4.4810004234313965,1.7771333456039429,2.44789457321167,27,3
2,43.86125,3.6981699999999975,37.599020700000004,108.8756987,1398.97,0.6449305748250644,18.888587523784487,-29.470000000000027,-0.11929848256811226,19.115907804206195,-27.872870781871264,0.7642290573931767,-0.22732028042170782,0.7973208651823099,-1.5971292181287637,-1.1910001039505005,2.827000141143799,3.6710002422332764,1.7771333456039429,2.44789457321167,27,3
2,44.063756,3.900675999999997,37.5990189,108.8757042,1398.27,0.44477970621492613,19.37313617726318,-30.170000000000073,-0.3028794623328821,19.4370665084325,-28.489782474841224,0.7476591685478082,-0.06393033116932045,0.7503874462949249,-1.6802175251588487,-1.0770000219345093,1.9340001344680786,2.867000102996826,1.7771333456039429,2.4486923217773438,27,3
2,44.261515,4.098435000000002,37.5990175,108.8757073,1397.7,0.2891068094287297,19.646245418233292,-30.74000000000001,-0.4679331203356272,19.597805968099642,-29.009458301555426,0.7570399297643569,0.048439450133649586,0.7585880539442159,-1.7305416984445827,-0.5390000343322754,0.7870000600814819,2.7330000400543213,1.7771333456039429,2.450286865234375,26,3
2,44.4676,4.304519999999997,37.5990168,108.8757088,1397.19,0.21127036032830837,19.778395051611565,-31.25,-0.5736699475269225,19.632433552910975,-29.47446563951307,0.7849403078552308,0.14596149870058994,0.7983959205800008,-1.7755343604869296,-0.4130000174045563,0.3660000264644623,2.0980000495910645,1.7771333456039429,2.4510838985443115,26,3
2,44.663167,4.500087000000001,37.5990165,108.8757093,1396.83,0.17791188234450583,19.8224449282835,-31.610000000000127,-0.6078657306789506,19.59081382491501,-29.845005683193033,0.7857776130234564,0.23163110336848902,0.8192065827229078,-1.764994316807094,0.1550000011920929,0.01900000125169754,1.66100013256073,1.7771333456039429,2.451880693435669,26,3
2,44.860924,4.697843999999996,37.599017,108.8757092,1396.47,0.23350934588661776,19.81363495406994,-31.970000000000027,-0.5681533208960587,19.521273600215956,-30.147422175014434,0.8016626667826765,0.292361353853984,0.8533101385431014,-1.8225778249855935,0.1940000057220459,-0.08700000494718552,1.3640000820159912,1.7771333456039429,2.451880693435669,26,3
2,45.06316,4.900080000000003,37.5990172,108.8757089,1396.21,0.25574833073760406,19.78720502694595,-32.23000000000002,-0.4875662636383904,19.45870226460277,-30.397611595508728,0.7433145943759945,0.3285027623431809,0.8126688446590342,-1.8323884044912901,0.08000000566244125,-0.1469999998807907,1.1460000276565552,1.7771333456039429,2.452677011489868,26,3
2,45.264355,5.101275000000001,37.5990172,108.8757089,1396.04,0.25574833073760406,19.78720502694595,-32.40000000000009,-0.4203631068677831,19.428364384139222,-30.603533082411705,0.6761114376053872,0.35884064280672945,0.7654366616453449,-1.7964669175883863,0.453000009059906,0.06100000441074371,0.968000054359436,1.7738332748413086,2.450286865234375,27,3
2,45.469226,5.306145999999998,37.599018,108.875709,1395.83,0.3447042722635185,19.79601500228034,-32.61000000000013,-0.352493181255368,19.445602731877393,-30.778386182909582,0.6971974535188865,0.35041227040294487,0.780303177260074,-1.8316138170905454,0.28300002217292786,0.10500000417232513,0.7440000176429749,1.7727317810058594,2.450286865234375,26,3
2,45.663706,5.500625999999997,37.5990183,108.8757094,1395.67,0.37806275024732106,19.831254904738714,-32.76999999999998,-0.3005380117479435,19.50186243095687,-30.91912158378415,0.6786007619952645,0.32939247378184433,0.7543198233936828,-1.8508784162158314,0.13500000536441803,0.37300002574920654,0.5540000200271606,1.7710784673690796,2.447096586227417,27,3
2,45.863966,5.700885999999997,37.5990182,108.87571030000001,1395.6000000000001,0.3669432578218279,19.91054468498984,-32.83999999999992,-0.2757204493167018,19.602268999002014,-31.039396081286323,0.6426637071385297,0.3082756859878266,0.712776640360992,-1.8006039187135947,0.02200000174343586,0.39000001549720764,0.5550000071525574,1.7672144174575806,2.4407029151916504,28,3
2,46.064538,5.901457999999998,37.5990178,108.875711,1395.53,0.32246528670520913,19.972214512330545,-32.91000000000008,-0.27957979681082,19.726006311143628,-31.140628202987312,0.6020450835160291,0.2462082011869171,0.6504435109350541,-1.76937179701277,-0.23800000548362732,0.30400002002716064,0.2550000250339508,1.7622339725494385,2.4350950717926025,28,3
2,46.263265,6.100184999999996,37.5990172,108.8757118,1395.46,0.25574833073760406,20.042694317247292,-32.98000000000002,-0.3177686497106107,19.84527090210772,-31.220906792700784,0.5735169804482148,0.1974234151395713,0.6065457375234035,-1.7590932072992338,-0.34700000286102295,0.5530000329017639,0.1550000011920929,1.7589058876037598,2.4310812950134277,28,3
2,46.471343,6.308262999999997,37.5990165,108.8757131,1395.45,0.17791188234450583,20.157223998835967,-32.99000000000001,-0.39098692083951736,19.972221002066156,-31.287455896501765,0.5688988031840232,0.18500299676981058,0.5982240024255333,-1.7025441034982443,-0.26900002360343933,0.4930000305175781,0.0430000014603138,1.7561277151107788,2.4262561798095703,28,3
2,46.664819,6.501739000000001,37.5990156,108.8757143,1395.47,0.07783644839309822,20.262943705090258,-32.97000000000003,-0.46265574383281916,20.084500322100702,-31.335068285589262,0.5404921922259174,0.1784433829895562,0.5691870086271607,-1.6349317144107651,-0.4480000138282776,0.48900002241134644,0.10400000214576721,1.7522307634353638,2.42061448097229,28,3
2,46.865093,6.702013000000001,37.5990147,108.8757154,1395.45,-0.022238985558309388,20.35985343601016,-32.99000000000001,-0.5387123295040981,20.191964918893113,-31.374958851651265,0.5164733439457887,0.16788851711704567,0.5430757490316663,-1.6150411483487446,-0.22700001299381256,0.4390000104904175,0.09100000560283661,1.747766375541687,2.4173848628997803,28,3
2,47.065202,6.9021219999999985,37.5990139,108.8757165,1395.5,-0.11119492637690076,20.45676316580924,-32.940000000000055,-0.5983377055910051,20.28945970796864,-31.4111002375974,0.4871427792141043,0.16730345784059963,0.5150713876210393,-1.5288997624026557,-0.2880000174045563,0.5160000324249268,-0.03200000151991844,1.7427303791046143,2.4109127521514893,28,3
2,47.26243,7.099350000000001,37.5990131,108.8757177,1395.54,-0.20015086790281522,20.56248287206353,-32.90000000000009,-0.6388274348145897,20.387900665696357,-31.439741101984907,0.4386765669117745,0.17458220636717314,0.472139891491421,-1.4602588980151836,-0.15700000524520874,0.4190000295639038,-0.08000000566244125,1.738803505897522,2.4060471057891846,28,3
2,47.471545,7.308464999999998,37.5990124,108.8757189,1395.6200000000001,-0.27798731700323653,20.66820257831782,-32.819999999999936,-0.6616963409198693,20.486967588364784,-31.45999113034113,0.38370902391663275,0.18123498995303677,0.42435685056133166,-1.360008869658806,-0.13600000739097595,0.44700002670288086,-0.07400000095367432,1.7337414026260376,2.4011716842651367,28,3
2,47.664809,7.501728999999997,37.5990118,108.87572,1395.7,-0.3447042729708416,20.765112310358546,-32.74000000000001,-0.6709769055044497,20.57303569367898,-31.472958935261882,0.32627263253360805,0.19207661667956444,0.37861227847955375,-1.2670410647381267,-0.03700000047683716,0.4130000174045563,-0.07000000029802322,1.7297940254211426,2.3971011638641357,28,3
2,47.864061,7.700980999999999,37.5990115,108.875721,1395.77,-0.37806275024732106,20.85321206482324,-32.67000000000007,-0.6753983395092806,20.652275515615052,-31.483523508023104,0.2973355892619596,0.20093654920818693,0.3588648066465293,-1.1864764919769684,-0.10700000822544098,0.3790000081062317,-0.11700000613927841,1.7269690036773682,2.392207384109497,28,3
2,48.06522,7.902139999999996,37.5990112,108.87572180000001,1395.81,-0.4114212289384467,20.923691869739983,-32.63000000000011,-0.6843456871654929,20.72818446186431,-31.490617691515606,0.27292445822704625,0.19550740787567378,0.33572445015636226,-1.1393823084845032,0.004000000189989805,0.3240000009536743,-0.05300000309944153,1.7241393327713013,2.3881216049194336,28,3
2,48.26214,8.099060000000001,37.5990111,108.87572250000001,1395.8500000000001,-0.42254072136393983,20.98536169932234,-32.58999999999992,-0.6925504768579787,20.796547241563907,-31.498766454046407,0.27000975549403883,0.18881445775843275,0.32947862983896486,-1.0912335459535107,0.0560000017285347,0.2630000114440918,-0.04000000283122063,1.7207374572753906,2.384028911590576,28,3
2,48.470533,8.307453000000002,37.5990109,108.8757229,1395.88,-0.44477970621492613,21.020601600659887,-32.559999999999945,-0.695363331365062,20.857378112304893,-31.50917931541157,0.2505836251501359,0.16322348835499412,0.2990552797463317,-1.050820684588377,-0.05400000140070915,0.18800000846385956,-0.10500000417232513,1.7178975343704224,2.3799290657043457,28,3
2,48.663836,8.500756000000003,37.5990109,108.8757234,1395.89,-0.44477970621492613,21.064651477331818,-32.549999999999955,-0.7033162936073891,20.900656142096615,-31.515682982048894,0.258536587392463,0.16399533523520304,0.3061627622677965,-1.0343170179510608,0.02800000086426735,0.2590000033378601,-0.11700000613927841,1.716191291809082,2.3758223056793213,28,3
2,48.864086,8.701006,37.599011,108.8757239,1395.89,-0.43366021449675607,21.10870135512458,-32.549999999999955,-0.7109443290141488,20.94218439551073,-31.518730733501332,0.27728411451739277,0.16651695961385116,0.3234414599316784,-1.0312692664986223,0.06700000166893005,0.20800000429153442,-0.1420000046491623,1.7127736806869507,2.37335467338562,28,3
2,49.063888,8.900807999999998,37.5990112,108.8757245,1395.8500000000001,-0.4114212289384467,21.161561209372547,-32.58999999999992,-0.710195176356212,20.982670421349944,-31.5188638697603,0.2987739474177653,0.17889078802260272,0.34823524476270545,-1.0711361302396192,-0.023000001907348633,0.3840000033378601,-0.15000000596046448,1.7099205255508423,2.370060682296753,28,3
2,49.261874,9.098793999999998,37.599011600000004,108.8757251,1395.81,-0.3669432578218279,21.214421061378868,-32.63000000000011,-0.7104276038383874,21.036562507079417,-31.51973686754029,0.3434843460165595,0.1778585542994513,0.38680119091842835,-1.1102631324598207,0.20800000429153442,0.13900001347064972,-0.021000001579523087,1.708206295967102,2.365936756134033,28,3
